id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
430458,Rynchops,flavirostris,,African Skimmer,Andrew Spencer,Uganda,"Kazinga Channel near Mweya, Queen Elizabeth II National Park, Western Region",-0.1836,29.912,900,call,//xeno-canto.org/430458,https://xeno-canto.org/430458/download,XC430458-African Skimmer2018-7-27-3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430458-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430458-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430458-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430458-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:27,10:45,2018-07-27,2018-08-11,[''],calls from a flock of several dozen birds that were flushed off a sand bank and were flying around our boat.,yes,no
430457,Rynchops,flavirostris,,African Skimmer,Andrew Spencer,Uganda,"Kazinga Channel near Mweya, Queen Elizabeth II National Park, Western Region",-0.1836,29.912,900,call,//xeno-canto.org/430457,https://xeno-canto.org/430457/download,XC430457-African Skimmer2018-7-27-2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430457-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430457-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430457-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430457-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:11,10:45,2018-07-27,2018-08-11,[''],calls from a flock of several dozen birds that were flushed off a sand bank and were flying around our boat.,yes,no
430456,Rynchops,flavirostris,,African Skimmer,Andrew Spencer,Uganda,"Kazinga Channel near Mweya, Queen Elizabeth II National Park, Western Region",-0.1836,29.912,900,call,//xeno-canto.org/430456,https://xeno-canto.org/430456/download,XC430456-African Skimmer2018-7-27-1.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430456-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430456-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430456-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC430456-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:18,10:45,2018-07-27,2018-08-11,[''],calls from a flock of several dozen birds that were flushed off a sand bank and were flying around our boat.,yes,no
342699,Larus,fuscus,fuscus,Lesser Black-backed Gull,Jacek Betleja,Uganda,"Busongora, Kasese, Western Region",-0.1328,29.8838,900,"call, flight call",//xeno-canto.org/342699,https://xeno-canto.org/342699/download,XC342699-Lfuscus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC342699-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC342699-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC342699-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC342699-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:33,12:30,2016-02-24,2016-11-15,[''],"There were about 500 Baltic Gulls, and some flight over.",unknown,unknown
281980,Chlidonias,leucopterus,,White-winged Tern,Rolf A. de By,Uganda,Mabamba Swamp,0.07,32.35,1135,calls,//xeno-canto.org/281980,https://xeno-canto.org/281980/download,XC281980-rdb_09092015_1341_White-winged_Back_Tern.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC281980-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC281980-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC281980-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC281980-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:00,13:41,2015-09-09,2015-09-20,[''],,yes,no
137756,Leptoptilos,crumenifer,,Marabou Stork,Josh Engel,Uganda,"Makerere University, Kampala, Central Region",0.3328,32.5689,1200,call,//xeno-canto.org/137756,https://xeno-canto.org/137756/download,XC137756-Leptoptilos_crumenifer_130226_00.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137756-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137756-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137756-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137756-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:59,06:30,2013-02-26,2013-06-08,['Chalcomitra senegalensis'],Calls from a breeding colony in a large tree on a university campus.,yes,no
289271,Bostrychia,hagedash,,Hadada Ibis,Martin St-Michel,Uganda,"Bugungu Airstrip, Murchinson Falls National Park",2.21,31.562,750,flight call,//xeno-canto.org/289271,https://xeno-canto.org/289271/download,XC289271-Murchison-2015-03-12-07h52 LS115167.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC289271-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC289271-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC289271-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC289271-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:41,07:52,2015-03-12,2015-11-09,[''],"Habitat: wooded grassland, dry woodland.",yes,no
282047,Bostrychia,hagedash,nilotica,Hadada Ibis,Rolf A. de By,Uganda,wetland NE of Lk Mburo NP,-0.57,30.76,1335,flight call,//xeno-canto.org/282047,https://xeno-canto.org/282047/download,XC282047-rdb_12092015_0722_Hadeda_Ibis.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282047-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282047-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282047-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282047-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,07:22,2015-09-12,2015-09-20,[''],Wood chopping,yes,no
195773,Bostrychia,hagedash,,Hadada Ibis,Rory Nefdt,Uganda,"Lake Victoria Serena Resort, Kyadondo, Mpigi, Central Region",0.2046,32.5836,1200,call,//xeno-canto.org/195773,https://xeno-canto.org/195773/download,XC195773-LS112019_Hadada_Victoria_17Jun14_1810.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC195773-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC195773-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC195773-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC195773-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:12,18:30,2014-06-17,2014-09-16,[''],,yes,no
739742,Ixobrychus,minutus,,Little Bittern,Peter Boesman,Uganda,Murchison falls National Park,2.44932,31.51391,,call,//xeno-canto.org/739742,https://xeno-canto.org/739742/download,XC739742-LS_50706 Little Bittern call C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739742-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739742-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739742-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739742-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:08,09:30,2022-06-17,2022-07-27,[''],,unknown,unknown
739452,Butorides,striata,,Striated Heron,Peter Boesman,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,,call,//xeno-canto.org/739452,https://xeno-canto.org/739452/download,XC739452-LS_51586 Striated heron call B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739452-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739452-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739452-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739452-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:04,08:00,2022-07-01,2022-07-27,[''],,unknown,unknown
739413,Ardeola,rufiventris,,Rufous-bellied Heron,Peter Boesman,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,,call,//xeno-canto.org/739413,https://xeno-canto.org/739413/download,XC739413-LS_51592 Rufous-bellied Heron call E.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739413-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739413-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739413-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739413-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,D,0:04,09:00,2022-07-01,2022-07-27,[''],,unknown,unknown
136312,Bubulcus,ibis,,Western Cattle Egret,Josh Engel,Uganda,"Makerere University, Kampala, Central Region",0.3328,32.5689,1200,"begging call, juvenile",//xeno-canto.org/136312,https://xeno-canto.org/136312/download,XC136312-Bubulcus_ibis_130226_16.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC136312-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC136312-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC136312-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC136312-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:13,07:00,2013-02-26,2013-06-05,"['Lamprotornis splendidus', 'Leptoptilos crumenifer', 'Corvus albus', 'Streptopelia semitorquata', 'Pycnonotus tricolor']",Calls from a nestling in an urban colony.,yes,no
739412,Ardea,melanocephala,,Black-headed Heron,Peter Boesman,Uganda,Murchison falls National Park,2.44932,31.51391,,call,//xeno-canto.org/739412,https://xeno-canto.org/739412/download,XC739412-LS_50694 Black-headed Heron call B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739412-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739412-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739412-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739412-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:09,08:30,2022-06-17,2022-07-27,[''],Call in flight,unknown,unknown
237893,Ardea,purpurea,,Purple Heron,Martin St-Michel,Uganda,"Mabamba Bay, Busiro (near  Entebbe), Wakiso, Central Region",0.0723,32.3482,1100,flight call,//xeno-canto.org/237893,https://xeno-canto.org/237893/download,XC237893-Ardea purpurea (Mabamba-2015-02-22-08h28) LS114086.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237893-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237893-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237893-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237893-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:02,08:28,2015-02-22,2015-04-30,[''],Habitat: papyrus swamp.,yes,no
227072,Ardea,purpurea,,Purple Heron,Martin St-Michel,Uganda,"Mabamba Bay, Busiro (near  Entebbe), Wakiso, Central Region",0.0723,32.3482,1100,call,//xeno-canto.org/227072,https://xeno-canto.org/227072/download,XC227072-Ardea purpurea (Mabamba-2015-02-22-08h35) LS114087.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227072-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227072-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227072-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227072-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,08:35,2015-02-22,2015-03-23,[''],Habitat: papyrus swamp.,yes,no
138381,Egretta,garzetta,garzetta,Little Egret,Bram Piot,Uganda,"Botanical Gardens Entebbe, Wakisso District",0.064,32.479,1100,flight call,//xeno-canto.org/138381,https://xeno-canto.org/138381/download,XC138381-LittleEgret_Entebbe_20130607_063658_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138381-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138381-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138381-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138381-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:13,06:30,2013-06-07,2013-06-14,"['Ceryle rudis', 'Halcyon senegalensis']",,yes,no
138405,Scopus,umbretta,umbretta,Hamerkop,Bram Piot,Uganda,"Botanical Gardens Entebbe, Wakisso District",0.064,32.479,1100,call,//xeno-canto.org/138405,https://xeno-canto.org/138405/download,XC138405-Hamerkop_Entebbe_20130611_184241_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138405-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138405-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138405-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138405-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:31,18:45,2013-06-11,2013-06-14,['Pycnonotus tricolor'],"Alarm call (?) near breeding site, in hotel garden",yes,no
138404,Scopus,umbretta,umbretta,Hamerkop,Bram Piot,Uganda,"Botanical Gardens Entebbe, Wakisso District",0.064,32.479,1100,call,//xeno-canto.org/138404,https://xeno-canto.org/138404/download,XC138404-Hamerkop_Entebbe_20130609_174645_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138404-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138404-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138404-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138404-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:15,17:45,2013-06-09,2013-06-14,['Chalcomitra senegalensis'],"Near breeding site, in hotel garden",yes,no
285475,Polyboroides,typus,,African Harrier-Hawk,Martin St-Michel,Uganda,"The Neck, Bwindi NP, Kinkiizi, Kanungu, Western Region",-0.9746,29.6881,1500,call,//xeno-canto.org/285475,https://xeno-canto.org/285475/download,XC285475-Neck-2015-02-28-15h55 LS114399.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC285475-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC285475-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC285475-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC285475-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:09,15:55,2015-02-28,2015-10-19,[''],Same individual featured in XC270161. Habitat: primary evergreen forest.,no,no
270161,Polyboroides,typus,,African Harrier-Hawk,Martin St-Michel,Uganda,"The Neck, Bwindi NP, Kinkiizi, Kanungu, Western Region",-0.9746,29.6881,1500,call,//xeno-canto.org/270161,https://xeno-canto.org/270161/download,XC270161-Neck-2015-02-28-15h52 LS114399.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC270161-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC270161-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC270161-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC270161-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:20,15:52,2015-02-28,2015-08-24,[''],Habitat: primary evergreen forest.,no,no
138029,Polyboroides,typus,typus,African Harrier-Hawk,Bram Piot,Uganda,"Botanical Gardens Entebbe, Wakisso District",0.064,32.479,1100,call,//xeno-canto.org/138029,https://xeno-canto.org/138029/download,XC138029-AfricanHarrierHawk_Entebbe_20130609_084617_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138029-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138029-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138029-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138029-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:11,08:30,2013-06-09,2013-06-11,"['Chrysococcyx cupreus', 'Pycnonotus tricolor', 'Alopochen aegyptiaca']","I assume it was this species, an adult of which was seen flying into a tree shortly before this recording was made",no,no
149326,Stephanoaetus,coronatus,,Crowned Eagle,Phil Gregory,Uganda,"Mubwindi Swamp,  Western Region",-1.1273,29.7375,1900,"begging call, juvenile",//xeno-canto.org/149326,https://xeno-canto.org/149326/download,XC149326-Crowned Eagle Juv Mubwindi 2:6:12 PG.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC149326-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC149326-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC149326-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC149326-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:20,09:30,2012-06-02,2013-10-01,[''],"Calling strongly and seen well, near a nest",yes,no
166379,Polemaetus,bellicosus,,Martial Eagle,Sander Bot,Uganda,"Queen Elizabeth National Park, Bushenyi, Western Region",-0.1379,30.0483,950,call,//xeno-canto.org/166379,https://xeno-canto.org/166379/download,XC166379-MartialEagle24Jan2014QENPUganda.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166379-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166379-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166379-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166379-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:06,?,2014-01-24,2014-02-07,[''],Immature bird.,yes,no
739780,Lophaetus,occipitalis,,Long-crested Eagle,Peter Boesman,Uganda,Queen Elizabeth National Park,-0.712,29.6301,,call,//xeno-canto.org/739780,https://xeno-canto.org/739780/download,XC739780-LS_51120 Long-crested Eagle Q call B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739780-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739780-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739780-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739780-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:35,16:00,2022-06-23,2022-07-27,[''],Presumably this species. Calling bird not seen but an adult of the same species was at close range. Possibly juvenile begging call.,unknown,unknown
740059,Urotriorchis,macrourus,,Long-tailed Hawk,Peter Boesman,Uganda,"Semuliki National Park, Bundibugyo, Western Region",0.8043,30.0946,,call,//xeno-canto.org/740059,https://xeno-canto.org/740059/download,XC740059-LS_51033 Long-tailed Hawk call A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740059-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740059-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740059-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740059-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:44,17:00,2022-06-21,2022-07-27,[''],Calls of at least two birds.,unknown,unknown
740058,Urotriorchis,macrourus,,Long-tailed Hawk,Peter Boesman,Uganda,"Semuliki National Park, Bundibugyo, Western Region",0.8043,30.0946,,call,//xeno-canto.org/740058,https://xeno-canto.org/740058/download,XC740058-LS_51032 Long-tailed Hawk calls A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740058-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740058-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740058-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740058-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:00,17:00,2022-06-21,2022-07-27,[''],Calls of at least two birds.,unknown,unknown
740055,Urotriorchis,macrourus,,Long-tailed Hawk,Peter Boesman,Uganda,"Semuliki National Park, Bundibugyo, Western Region",0.8043,30.0946,,call,//xeno-canto.org/740055,https://xeno-canto.org/740055/download,XC740055-LS_51030 Long-tailed Hawk calls A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740055-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740055-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740055-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740055-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,2:46,17:00,2022-06-21,2022-07-27,[''],Calls of at least two birds.,unknown,unknown
740056,Urotriorchis,macrourus,,Long-tailed Hawk,Peter Boesman,Uganda,"Semuliki National Park, Bundibugyo, Western Region",0.8043,30.0946,,call,//xeno-canto.org/740056,https://xeno-canto.org/740056/download,XC740056-LS_51031 Long-tailed Hawk calls B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740056-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740056-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740056-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC740056-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:59,17:00,2022-06-21,2022-07-27,[''],Calls of at least two birds.,unknown,unknown
739364,Accipiter,tachiro,,African Goshawk,Peter Boesman,Uganda,"Kibale National Park, Western Region",0.4698,30.3672,,call,//xeno-canto.org/739364,https://xeno-canto.org/739364/download,XC739364-LS_50914 African Goshawk call A Oriole song B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739364-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739364-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739364-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739364-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:21,08:00,2022-06-20,2022-07-27,['Oriolus larvatus'],,unknown,unknown
664412,Accipiter,badius,,Shikra,david thorns,Uganda,"Budongo forest, Royal Mile, Bujenje (near  Masindi), Masindi, Western Region",1.7112,31.5421,1100,"alarm call, call, male",//xeno-canto.org/664412,https://xeno-canto.org/664412/download,XC664412-LS100652-shikra.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TWPCJOTWKA/ffts/XC664412-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TWPCJOTWKA/ffts/XC664412-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TWPCJOTWKA/ffts/XC664412-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TWPCJOTWKA/ffts/XC664412-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,08:30,2014-11-26,2021-07-22,[''],A perched bird calling before eating freshly caught prey.,yes,no
116727,Accipiter,minullus,minullus,Little Sparrowhawk,Rory Nefdt,Uganda,"Lake Victoria Serena Resort, Kyadondo, Mpigi, Central Region",0.2046,32.5836,1200,call,//xeno-canto.org/116727,https://xeno-canto.org/116727/download,XC116727-2_Little_Sparrowhawk_VictoriaSerene_Uganda_17Dec12_1725.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC116727-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC116727-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC116727-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC116727-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:05,17:30,2012-12-17,2013-01-06,[''],In hotel garden,yes,no
608238,Accipiter,melanoleucus,,Black Sparrowhawk,Phil Gregory,Uganda,"Buhoma, Bwindi Impenetrable Forest",-1.0806,29.6614,2300,juvenile,//xeno-canto.org/608238,https://xeno-canto.org/608238/download,XC608238-Black Sparrowhawk imm Bwindi May 22 2018 edit PG1666.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608238-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608238-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608238-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608238-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:50,16:00,2018-05-22,2020-12-12,[''],An immature calling near the Park HQ and flying across the road later,yes,no
282069,Haliaeetus,vocifer,,African Fish Eagle,Rolf A. de By,Uganda,Lake Mburo National Park,-0.66,30.92,1265,call,//xeno-canto.org/282069,https://xeno-canto.org/282069/download,XC282069-rdb_13092015_1203_African_Fish_Eagle.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282069-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282069-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282069-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282069-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,12:03,2015-09-13,2015-09-20,[''],,no,no
